ts_ms,open,high,low,close,volume,pair,timestamp,body_ratio,price_position,hl_spread,log_close,log_ret,log_ret_lag_1,log_ret_lag_2,log_ret_lag_3,log_ret_lag_4,log_ret_lag_5,log_ret_lag_6,log_ret_lag_7,log_ret_lag_8,log_ret_lag_9,log_ret_lag_10,sma_fast,sma_slow,sma_spread,sma_slope_10,sma_slope_20,macd_line,macd_signal,macd_hist,rsi,atr,plus_di,minus_di,adx,roc_3,roc_5,roc_10,volume_ewma,volume_change,rv_10,vol_10,rv_20,vol_20,rv_60,vol_60,rv_ratio,vol_ratio_10_60,vol_ratio_20_60,vol_of_vol,log_vol_20,ewma_ret,ewma_vol,vol_ewma,rolling_skew,rolling_kurt,dow_sin,dow_cos,target,vol_gk_20,vol_gk_60,vol_parkinson_20,vol_yang_zhang_20,vol_yang_zhang_60,vol_rogers_satchell_20,vix_proxy,vix_proxy_slow,vix_proxy_change,vix_proxy_pct_change,vix_proxy_momentum_5,vix_proxy_momentum_10,vix_proxy_sma_10,vix_proxy_sma_20,vix_proxy_trend,vix_proxy_zscore,vol_percentile,vol_zscore,overnight_intraday_vol_ratio,vol_spike,vix_proxy_rsi,vix_regime,vix_regime_extreme,volatility,vol_regime,atr_pct,close_frac_diff,log_close_frac_diff,volume_frac_diff,vol_frac_diff
1753660800000,147.78,148.632,147.515,148.455,183477,USDJPY,2025-07-28,0.6042972247090421,0.8415398388540828,1.1170000000000186,5.000281882016764,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,-0.004337870642203031,-0.0071253588648112235,-0.0025363563417731927,0.0026037213591450993,0.00302937508814469,-0.005283636426663817,147.71139999999997,145.57168000000001,2.1397199999999543,0.00031422476551638595,0.001355208374759346,0.6535704818431327,0.6968108424864303,-0.043240360643297615,56.647916133981205,1.1522857142857146,18.34242499380133,18.38581700967009,34.05356816181025,0.009877349441848307,0.011563253791956845,0.0031353257968389876,140676.61406054857,178690.0,0.013369951854124144,0.06711662563818492,0.02141471298173502,0.07601469031927408,0.042160126360644964,0.08640254782083287,0.31712314474001524,0.7767898902398126,0.8797737131189766,0.004889267229574842,-2.5768286505446105,0.001702564723919608,0.00397457063372186,0.004466162507285642,-0.1487658441229541,-0.9484258795911155,0.0,1.0,1.5712360563986616,0.00467955817650705,0.00496784973509629,0.004657164102728735,0.0052126323811854175,0.005597334603608717,0.005061357151261615,7.938133202949421,8.762874000831133,0.04295004880748898,0.005440031975060267,-0.4239764206732879,-0.18981319426694476,8.041337216180333,8.021428011466737,0.019909204713595585,-0.9746402740848995,26.89075630252101,-0.7792623790753668,0.3079735072198282,0.0,45.69891799684093,0.0,0.0,0.00496784973509629,0.0,0.007761851835813644,9.244888041649688,0.2861337929595278,91033.47590946,0.0005731079904646302
1753747200000,148.455,148.809,148.153,148.419,185024,USDJPY,2025-07-29,0.05487804878048939,0.40548780487807495,0.6560000000000059,5.000039354882852,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,-0.004337870642203031,-0.0071253588648112235,-0.0025363563417731927,0.0026037213591450993,0.00302937508814469,147.7093,145.66426,2.04504,-1.4216912167618927e-05,0.0013360624853613317,0.6777394382203568,0.6929965616332157,-0.015257123412858897,57.28506787330322,1.1679285714285714,18.940737569567833,18.139563329459847,31.297606099724266,0.005112959150504009,0.01418585104856414,-0.00014147130153588375,151763.46054541142,1547.0,0.013027309312120873,0.06539657372847996,0.021438906548886652,0.07610056896337816,0.041867086207476575,0.08580199421643973,0.3111587285430547,0.7621801139436677,0.8869324035920512,0.0038797979307775474,-2.575699524479231,0.0012162917594617717,0.003560270169200967,0.004263324934755155,-0.13735552109305696,-0.9620971323037657,0.7818314824680298,0.6234898018587336,-0.7160782375855644,0.004774705676117007,0.004913917533606764,0.004735175258374337,0.005248851667243862,0.005553061203565117,0.005101345425475618,7.971175302227112,8.697705398748283,0.03304209927769097,0.004162452107179915,-0.34078494146548,0.11285239002891423,8.052622455183222,8.041515966108967,0.01110648907425471,-0.9225967017166401,27.73109243697479,-0.7486144112618519,0.3075269793492287,0.0,47.63505783161689,0.0,0.0,0.004913917533606764,0.0,0.007869131118176052,8.880655388038377,0.28367163816663155,41344.61028295575,0.0009776566504252626
1753833600000,148.41,149.528,147.798,149.219,211327,USDJPY,2025-07-30,0.4676300578034695,0.8213872832369946,1.7299999999999898,5.0054150255063705,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,-0.004337870642203031,-0.0071253588648112235,-0.0025363563417731927,0.0026037213591450993,147.7485,145.80018,1.9483199999999954,0.00026538613343908546,0.0011335954433802857,0.7527693677099592,0.7049511228485643,0.047818244861394854,58.93611732537901,1.2173571428571432,20.512820512820728,17.403039371002635,28.77700400221396,0.009751113156220835,0.015074522288660833,0.002633930671181949,166654.34540905856,26303.0,0.013911156369729097,0.06983345074450333,0.020106138462432473,0.07136971156427901,0.04185908884719751,0.08578560450503228,0.3323329951234822,0.8140462627433815,0.8319544051250741,0.0034290435456047577,-2.639881693409835,0.0022561364754758776,0.003645697789896374,0.004279456208342491,-0.32866759869048573,-1.0720939659695607,0.9749279121818236,-0.22252093395631434,-1.2645036527359599,0.00475753324661164,0.004959787565774782,0.004666751729381676,0.0052298224502280045,0.005593541531993778,0.005119182568542352,7.719528459511682,8.729016177781647,-0.2516468427154299,-0.03156960337393666,-0.5486406131978896,0.013454270722546013,8.053967882255478,8.035307522005146,0.018660360250331465,-1.0882584625207101,14.285714285714285,-0.9442828738873138,0.32659948128077415,0.0,43.68292764609583,0.0,0.0,0.004959787565774782,0.0,0.008158191268250983,9.577951322562484,0.28835102691795544,56206.27867564914,-0.0035956686424878648
1753920000000,149.222,150.874,148.585,150.806,207836,USDJPY,2025-07-31,0.6920052424639633,0.9702927042376653,2.2889999999999873,5.015994242580751,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,-0.004337870642203031,-0.0071253588648112235,-0.0025363563417731927,147.98409999999998,145.93994,2.0441599999999767,0.0015946016372415065,0.0013344620333530191,0.9295732228062832,0.749875542840108,0.17969767996617514,61.754832735270305,1.2756428571428557,20.757041267708303,16.607872781230657,25.89391750794431,0.015836448755515133,0.021278036623686374,0.0158706635230719,176949.7590567939,-3491.0,0.01685075432151397,0.0845901153465424,0.021541644662898707,0.07646525309093447,0.04302433998831303,0.08817365871963008,0.39165631189441247,0.9593581186816525,0.867211979192954,0.0032023744877347597,-2.5709188362171345,0.004336906625201913,0.005012180138164396,0.004942879141323474,-0.05172069564798086,-0.7361877689945805,0.43388373911755823,-0.900968867902419,-2.6991248611609016,0.005004906662178574,0.004977881997143681,0.004889738249761166,0.005507854546391491,0.005624555582737105,0.00540548258611653,8.194986670727229,8.873035528136212,0.4754582112155461,0.061591613232503395,-0.08014483389671945,0.4779134080011289,8.101759223055591,8.042060207430968,0.05969901562462354,-0.683865126464891,30.252100840336134,-0.671991889038448,0.30537904940002963,0.0,49.92632648464312,0.0,0.0,0.005004906662178574,0.0,0.008458833581839287,10.780140231495835,0.29634015526278645,37380.88903545466,0.0035133579681815713
1754006400000,150.805,150.916,147.28,147.36,239421,USDJPY,2025-08-01,0.9474697469746968,0.022002200220025466,3.6359999999999957,4.992878572506997,-0.023115670073754015,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,-0.004337870642203031,-0.0071253588648112235,147.9805,146.0327,1.9478000000000009,-2.4326937826275928e-05,0.00042472738487307695,0.7826067477642766,0.7564217838249419,0.026184963939334782,47.20821166268472,1.3724285714285693,19.293223691058746,18.892474237535136,22.42027769489677,-0.007135205061346576,-0.002828567175086806,-0.0002442400065128833,192567.5692925954,31585.0,0.029133875055989706,0.14625089206430875,0.03211136198398338,0.1139840276647426,0.04821891958094689,0.09881937898674559,0.6042000797442504,1.4799818979223198,1.1534582470917067,0.00913631103274986,-2.171696939834566,-0.00252623754953707,0.01355363715666186,0.00894600733121926,-1.8596133784932818,5.39990932327009,-0.433883739117558,-0.9009688679024191,0.11190804362356198,0.005267408925396009,0.005048866457599192,0.005394117978789944,0.005912167917094415,0.0057399351501568755,0.005466149298958939,10.391839188603097,9.496901234023264,2.196852517875868,0.26807273838810497,2.4966560344611644,2.3106241922533908,8.33282164228093,8.158611029210359,0.17421061307057073,1.1463207111951397,63.86554621848739,1.1821687420276914,0.20111475976403587,1.0,74.83041736296458,1.0,1.0,0.00894600733121926,1.0,0.009313440359857282,6.557351669032471,0.2680353085100853,64528.65332490567,0.039656882078108274
1754179200000,147.233,147.38,147.048,147.344,6022,USDJPY,2025-08-03,0.33433734939756665,0.8915662650602347,0.33199999999999363,4.992769988979012,-0.00010858352798566306,-0.023115670073754015,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,-0.004337870642203031,148.03910000000002,146.10856,1.9305400000000077,0.0003959981213741854,0.0003613382291452103,0.6572671248936217,0.7365908520386779,-0.0793237271450562,44.95767390504233,1.3180714285714268,20.088874437760943,20.928846258061018,17.362252132992996,-0.012565423974158788,-0.007483749284295027,0.003992968015372138,145931.17696944653,-233399.0,0.028742477419326562,0.14428609152185295,0.032105724245724006,0.11396401567913937,0.048196805999435044,0.09877405963054342,0.5963564768101745,1.4607690729888363,1.1537848713054093,0.01206936122966033,-2.1718725235788745,-0.001921824044149218,0.011792133608048504,0.00850945881405134,-1.8310047212462575,5.324983084700435,-0.7818314824680299,0.6234898018587334,-0.0998163326701814,0.005096687875969703,0.005021036210185153,0.005249768210378676,0.0058313341262900085,0.005730466422109533,0.005364348740638384,10.326678756923213,9.487119696319544,-0.0651604316798835,-0.0062703464225414285,2.388545553973792,1.964569133300504,8.529278555610981,8.27558100790797,0.2536975477030108,1.093582346969898,63.02521008403361,1.1671779389952053,0.20117128693979888,1.0,78.34424200002215,1.0,1.0,0.00850945881405134,1.0,0.00894553852597613,7.642817792068826,0.27531946595288215,-184484.96724832704,0.024400071977286553
1754265600000,147.34,148.088,146.69,146.79,202092,USDJPY,2025-08-04,0.3934191702432138,0.07153075822603333,1.3979999999999961,4.989002993969142,-0.0037669950098693835,-0.00010858352798566306,-0.023115670073754015,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,-0.002831790251994896,148.0838,146.14748,1.936319999999995,0.0003019472558261806,-0.00021118317995239764,0.5073826098252141,0.6907492035959852,-0.18336659377077114,40.770276393294075,1.367357142857141,23.063260721935052,20.174476309878283,12.725009996655904,-0.02663024017612044,-0.010975683706264151,0.003054467928086774,159971.38272708489,196070.0,0.028874173838744112,0.14494720230043895,0.03137058860592666,0.11135454302127473,0.04835132041032349,0.09909071994274445,0.5971744637728484,1.4627727236636368,1.1237635884128852,0.013890088243681712,-2.195036077658105,-0.0023831167855792594,0.010248686732898337,0.008163603129217004,-1.7687404418022168,5.330816931908271,0.0,1.0,0.006812221127354115,0.005220886715917783,0.005060215358411933,0.005272300229116608,0.005955357524948627,0.005772664426089474,0.005547102215570373,10.2946456449111,9.536446339235868,-0.03203311201211356,-0.0031019762274137053,2.3234703426839873,1.9826854012185073,8.727547095732831,8.384825556354935,0.3427215393778962,1.0603407642271805,57.14285714285714,1.0302720220720545,0.20495276315710761,1.0,80.56864779801818,1.0,1.0,0.008163603129217004,1.0,0.009315056494700873,7.345346461106857,0.27327483607541225,99081.30183076544,0.0172363536796675
1754352000000,146.78,147.837,146.61,147.525,183405,USDJPY,2025-08-05,0.6071719641401951,0.7457212713936515,1.2269999999999754,4.993997652943232,0.004994658974090637,-0.0037669950098693835,-0.00010858352798566306,-0.023115670073754015,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,0.00449981328299827,148.13600000000002,146.20420000000001,1.9318000000000097,0.00035250310972589547,7.874571925786702e-05,0.4428020625798581,0.6411597753927598,-0.1983577128129017,45.94048977442298,1.3887857142857112,22.707401121226304,18.855114951396416,9.167302104859761,0.0011197068403908253,-0.01135244171318658,0.0035509479398380976,165829.78704531366,-18687.0,0.02895817093529827,0.14536886437862967,0.03178771123807775,0.11283518148396013,0.04749611623846873,0.09733807293397664,0.6096955546829333,1.4934430074163456,1.1592091160515887,0.01540504310691256,-2.181827087095778,-0.0005386728456617849,0.009522793281283535,0.00794416936406971,-1.8137586128811185,5.248776491394881,0.7818314824680298,0.6234898018587336,0.1375092087039675,0.005371053558019612,0.00498294728849045,0.005433506322335393,0.006019309987772078,0.005682913769453499,0.005622652052590481,10.419438261753655,9.377576613558416,0.12479261684255505,0.012122089593656238,2.6999098022419723,2.1512691890440827,8.94267401463724,8.502548148157134,0.44012586648010554,1.1729922314486216,58.82352941176471,1.1029226485851105,0.1967150166366369,0.0,81.07721544630337,1.0,1.0,0.00794416936406971,1.0,0.009413900791633357,8.41056503734535,0.28050508427284004,26415.40901221527,0.017354006925314275
1754438400000,147.522,147.885,146.972,147.197,178614,USDJPY,2025-08-06,0.3559693318729407,0.24644030668126904,0.9129999999999825,4.991771825652309,-0.0022258272909231607,0.004994658974090637,-0.0037669950098693835,-0.00010858352798566306,-0.023115670073754015,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,0.004486427789463143,148.0893,146.25694000000001,1.8323599999999942,-0.00031525085056985136,-0.00019735570391799342,0.3609933482129293,0.5851264899567937,-0.22413314174386445,49.06721664947978,1.3482142857142816,23.645033112582972,15.078145695364304,7.889776308258058,-0.0009976653273970528,-0.023931408564646026,-0.0031625853288545927,169025.84028398522,-4791.0,0.02867049322394112,0.14392473372892567,0.03167674659823519,0.11244129608651324,0.04633274274517638,0.09495386675233883,0.6187955110196008,1.5157332571227873,1.184167637741237,0.016432664590195625,-2.1853239972000154,-0.0009604614569771289,0.008284646258155368,0.0075849426216759415,-1.7100419064102514,5.027174620032875,0.9749279121818236,-0.22252093395631434,0.308632799278355,0.005352361955310961,0.004916261223780648,0.00540795652634596,0.006000331036002195,0.005615110574493538,0.005601276501813651,10.38467991592297,9.204549186888618,-0.034758345830685045,-0.0033359136027775182,2.189693245195741,2.1095484112990217,9.153628855767142,8.622143080916143,0.5314857748509993,1.166771864812651,57.98319327731093,1.092094026528161,0.19698504027744762,0.0,78.66118210639299,1.0,1.0,0.0075849426216759415,1.0,0.009159251110513677,7.913044047947665,0.2771221371518573,17998.53539269435,0.015133709449638932
1754524800000,147.187,147.713,146.687,146.8,206254,USDJPY,2025-08-07,0.3771929824561474,0.11013645224171688,1.025999999999982,4.9890711161804155,-0.0027007094718940697,-0.0022258272909231607,0.004994658974090637,-0.0037669950098693835,-0.00010858352798566306,-0.023115670073754015,0.010579217074380021,0.0053756706235181945,-0.00024252713391173666,0.004570734378916406,0.0007717251146270416,147.9915,146.29618,1.6953200000000095,-0.0006604123322887375,-0.0006675589986952717,0.2611148016495122,0.5203241522953375,-0.2592093506458253,50.201419528102825,1.2994999999999948,24.531413180893974,12.58725883581598,8.425291914867625,6.812453164397662e-05,-0.0038002171552660303,-0.006618035160849248,178332.8802129889,27640.0,0.02873422467199798,0.1442446630590595,0.030906557107180908,0.10970739460020403,0.04427600750818486,0.09073881380992556,0.6489795780860813,1.5896688197976108,1.2090459417952362,0.017088064241299657,-2.209938497380787,-0.001395523460706364,0.0072207339676716355,0.007252334237176669,-1.6749501133832976,5.241643948123685,0.43388373911755823,-0.900968867902419,0.9140657916783222,0.005302526351745043,0.004842810927104164,0.005318964792955508,0.0059687487083633205,0.00551886226911428,0.005592346044234015,10.222917146180402,8.91740181572448,-0.16176276974256787,-0.015577058807035082,-0.16892204242269493,2.3277339920384694,9.386402254970989,8.723360395289006,0.6630418596819823,1.0803980211756627,48.739495798319325,0.9906637862897513,0.2011028319842982,0.0,73.8607384362354,1.0,1.0,0.007252334237176669,1.0,0.008852179836512226,7.629356111470116,0.2751866990280689,45041.787244616076,0.011445834199284508
