Date,Bond_Name,Predicted_Price,Maturity_Date,Coupon
2025-12-09,GOVERNMENT OF INDIA 23202 GOI 16SP34,100.18683346438294,2034-09-16,0.0619
2025-12-09,GOVERNMENT OF INDIA 29208 GOI 03AG30,101.02866461566589,2030-08-03,0.0576999999999999
2025-12-09,GOVERNMENT OF INDIA 29367 GOI 15DC60,80.19122990908258,2060-12-15,0.068
2025-12-09,GOVERNMENT OF INDIA 29632 GOI 16MR35,100.38032319110854,2035-03-16,0.0622
2025-12-09,GOVERNMENT OF INDIA 29633 GOI 17DC50,80.63049108080104,2050-12-17,0.0667
2025-12-09,GOVERNMENT OF INDIA 29753 GOI 01DC30,99.26676355409833,2030-12-01,0.0584999999999999
2025-12-09,GOVERNMENT OF INDIA 30049 GOI 22FB61,78.44328621997403,2061-02-22,0.0676
2025-12-09,GOVERNMENT OF INDIA 30243 GOI 12AP26,100.96662935020473,2026-04-12,0.0562999999999999
2025-12-09,GOVERNMENT OF INDIA 30244 GOI 16JU35,105.11629022746865,2035-06-16,0.0664
2025-12-09,GOVERNMENT OF INDIA 30354,78.44328621997403,2061-02-22,0.0676
2025-12-09,GOVERNMENT OF INDIA 30581 GOI 12JL31,102.2995781779475,2031-07-12,0.061
2025-12-09,GOVERNMENT OF INDIA 30734 GOI 15DC35,105.47638500778919,2035-12-15,0.0667
2025-12-09,GOVERNMENT OF INDIA 30950 GOI 15NV26,100.58056720697356,2026-11-15,0.0574
2025-12-09,GOVERNMENT OF INDIA 30951 GOI 15DC51,83.507140250555,2051-12-15,0.0699
2025-12-09,GOVERNMENT OF INDIA 30962 GOI 16DC61,81.9407249132747,2061-12-16,0.0695
2025-12-09,GOVERNMENT OF INDIA 31280 GOI 17JN32,104.19461195495572,2032-01-17,0.0654
2025-12-09,GOVERNMENT OF INDIA 31568 GOI 18AP29,104.73422062855643,2029-04-18,0.071
2025-12-09,GOVERNMENT OF INDIA 31636 GOI 23MY36,109.30344551054857,2036-05-23,0.0754
2025-12-09,GOVERNMENT OF INDIA 31719 GOI 20JU27,106.03867779829808,2027-06-20,0.0738
2025-12-09,GOVERNMENT OF INDIA 31909 GOI 22AG32,107.37628203693423,2032-08-22,0.0726
2025-12-09,GOVERNMENT OF INDIA 31966 GOI 12SP52,85.64046907828994,2052-09-12,0.0736
2025-12-09,GOVERNMENT OF INDIA 31987 GOI 19SP62,85.32827397111032,2062-09-19,0.074
2025-12-09,GOVERNMENT OF INDIA 32410 GOI 19DC36,111.80626517083937,2036-12-19,0.0741
2025-12-09,GOVERNMENT OF INDIA 32531 GOI SGRB 27JN28,105.37608066655106,2028-01-27,0.071
2025-12-09,GOVERNMENT OF INDIA 32584 GOI 06FB33,107.71173980910353,2033-02-06,0.0726
2025-12-09,GOVERNMENT OF INDIA 32829 GOI 10AP28,104.02645395009596,2028-04-10,0.0706
2025-12-09,GOVERNMENT OF INDIA 32845 GOI 17AP26,101.5592412890145,2026-04-17,0.0699
2025-12-09,GOVERNMENT OF INDIA 32846 GOI 17AP30,105.55524382985774,2030-04-17,0.0717
2025-12-09,GOVERNMENT OF INDIA 33002 GOI 12JU63,85.55830886105863,2063-06-12,0.0725
2025-12-09,GOVERNMENT OF INDIA 33071 GOI 19JU53,86.35385689522862,2053-06-19,0.073
2025-12-09,GOVERNMENT OF INDIA 33234 GOI 24JL37,109.4318212875204,2037-07-24,0.0718
2025-12-09,GOVERNMENT OF INDIA 33298 GOI 14AG33,107.24340101656604,2033-08-14,0.0718
2025-12-09,GOVERNMENT OF INDIA 33536 GOI 23OT28,105.0349261446443,2028-10-23,0.0737
2025-12-09,GOVERNMENT OF INDIA 33559 GOI 30OT26,102.36202819853608,2026-10-30,0.0733
2025-12-09,GOVERNMENT OF INDIA 33590 GOI 06NV73,85.04394982313198,2073-11-06,0.0746
2025-12-09,GOVERNMENT OF INDIA 33618 GOI 13NV30,105.90235918885938,2030-11-13,0.0732
2025-12-09,GOVERNMENT OF INDIA 33856 GOI SGRB 23JN54,86.33782326518318,2054-01-23,0.0737
2025-12-09,GOVERNMENT OF INDIA 34208 GOI 08AP34,105.88975490645726,2034-04-08,0.071
2025-12-09,GOVERNMENT OF INDIA 34227 GOI 15AP39,108.54418718386108,2039-04-15,0.0723
2025-12-09,GOVERNMENT OF INDIA 34238 GOI 22AP64,83.9652994886229,2064-04-22,0.0733999999999999
2025-12-09,GOVERNMENT OF INDIA 34509 GOI 27MY27,102.22924083687418,2027-05-27,0.0702
2025-12-09,GOVERNMENT OF INDIA 34539 GOI 03JU29,103.73816215353386,2029-06-03,0.0704
2025-12-09,GOVERNMENT OF INDIA 34587 GOI 18JU31,107.4735415038341,2031-06-18,0.0702
2025-12-09,GOVERNMENT OF INDIA 34732 GOI SGRB 05AG34,105.8519503570075,2034-08-05,0.069
2025-12-09,GOVERNMENT OF INDIA 34733 GOI 05AG54,82.73179220152618,2054-08-05,0.0709
2025-12-09,GOVERNMENT OF INDIA 35031 GOI 07OT34,103.96087457559247,2034-10-07,0.0679
2025-12-09,GOVERNMENT OF INDIA 35152 GOI 18NV39,104.86062824379431,2039-11-18,0.0692
2025-12-09,GOVERNMENT OF INDIA 35168 GOI 25NV74,80.4620071420082,2074-11-25,0.0709
2025-12-09,GOVERNMENT OF INDIA 35297 GOI 02DC34,102.9659916977124,2034-12-02,0.0679
2025-12-09,GOVERNMENT OF INDIA 35323 GOI 09DC27,101.80141782809063,2027-12-09,0.0664
2025-12-09,GOVERNMENT OF INDIA 35342 GOI SGRB 16DC54,82.38486176210303,2054-12-16,0.0698
2025-12-09,GOVERNMENT OF INDIA 35368 GOI 23DC29,105.97649416286569,2029-12-23,0.0675
2025-12-09,GOVERNMENT OF INDIA 35396 GOI 30DC31,105.9090343089972,2031-12-30,0.0679
2025-12-09,GOVERNMENT OF INDIA 35840 GOI 15AP65,79.06347325247478,2065-04-15,0.069
2025-12-09,GOVERNMENT OF INDIA 35943 GOI 05MY35,100.31392748791201,2035-05-05,0.0633
2025-12-09,GOVERNMENT OF INDIA 36133 GOI 30JU28,102.964805960825,2028-06-30,0.0591
2025-12-09,GOVERNMENT OF INDIA 36185 GOI 07JL40,104.61237477394997,2040-07-07,0.0668
2025-12-09,GOVERNMENT OF INDIA 36204 GOI 14JL32,102.49826255836325,2032-07-14,0.0628
2025-12-09,GOVERNMENT OF INDIA 36232 GOI 21JL30,102.30896017853223,2030-07-21,0.0601
2025-12-09,GOVERNMENT OF INDIA 36320 GOI 18AG55,84.1372225304954,2055-08-18,0.0724
2025-12-09,GOVERNMENT OF INDIA 36574 GOI 06OT35,101.95080870325391,2035-10-06,0.0648
2025-12-09,STATE DEVELOPMENT LOAN 29095 TN 08JL55,77.80544555326911,2055-07-08,0.0663
2025-12-09,STATE DEVELOPMENT LOAN 30048 RAJ 17FB51,82.78552013476362,2051-02-17,0.0697
2025-12-09,STATE DEVELOPMENT LOAN 30454 TN 02JU51,81.15886340194709,2051-06-02,0.0703
2025-12-09,STATE DEVELOPMENT LOAN 30560 AP 07JL37,109.49467220317439,2037-07-07,0.0715
2025-12-09,STATE DEVELOPMENT LOAN 30567 MH 07JL32,106.85798864235348,2032-07-07,0.0701
2025-12-09,STATE DEVELOPMENT LOAN 31000 AP 01DC41,102.59017000664105,2041-12-01,0.0692
2025-12-09,STATE DEVELOPMENT LOAN 31192 TN 22DC38,109.33824438844957,2038-12-22,0.0707
2025-12-09,STATE DEVELOPMENT LOAN 31250 PJB 05JN37,109.65543809304666,2037-01-05,0.0719
2025-12-09,STATE DEVELOPMENT LOAN 31595 AP 04MY37,109.55619234730267,2037-05-04,0.0745
2025-12-09,STATE DEVELOPMENT LOAN 31715 TN 15JU32,112.70502733426841,2032-06-15,0.0794
2025-12-09,STATE DEVELOPMENT LOAN 31738 TN 22JU52,93.04561582975813,2052-06-22,0.0784
2025-12-09,STATE DEVELOPMENT LOAN 31889 GUJ 10AG32,110.32222932438445,2032-08-10,0.0773
2025-12-09,STATE DEVELOPMENT LOAN 31915 TN 19AG32,109.39030549988347,2032-08-19,0.076
2025-12-09,STATE DEVELOPMENT LOAN 31922 KER 24AG38,114.290073318194,2038-08-24,0.0776
2025-12-09,STATE DEVELOPMENT LOAN 32211 GUJ 12OT32,109.49337004087337,2032-10-12,0.0781
2025-12-09,STATE DEVELOPMENT LOAN 32405 HP 14DC37,114.33856701742148,2037-12-14,0.0762999999999999
2025-12-09,STATE DEVELOPMENT LOAN 32431 WB 21DC37,114.55303972738727,2037-12-21,0.0767
2025-12-09,STATE DEVELOPMENT LOAN 32838 MH 12AP28,104.68927091894314,2028-04-12,0.0736
2025-12-09,STATE DEVELOPMENT LOAN 33099 CHT 28JU30,108.83038147082738,2030-06-28,0.074
2025-12-09,STATE DEVELOPMENT LOAN 33398 MH 13SP33,108.46815512617417,2033-09-13,0.0746
2025-12-09,STATE DEVELOPMENT LOAN 33418 AP 22SP36,109.9841176587326,2036-09-22,0.0744
2025-12-09,STATE DEVELOPMENT LOAN 33610 TN 08NV30,107.41480634853376,2030-11-08,0.0765
2025-12-09,STATE DEVELOPMENT LOAN 33652 MEG 22NV32,107.81230492515245,2032-11-22,0.0766
2025-12-09,STATE DEVELOPMENT LOAN 33705 KAR 06DC33,108.3182555729729,2033-12-06,0.0769
2025-12-09,STATE DEVELOPMENT LOAN 33766 GOA 27DC33,111.62175486780603,2033-12-27,0.0767
2025-12-09,STATE DEVELOPMENT LOAN 33767 GUJ 27DC26,105.21399728912358,2026-12-27,0.074
2025-12-09,STATE DEVELOPMENT LOAN 33768 GUJ 27DC32,110.45208962820661,2032-12-27,0.0758
2025-12-09,STATE DEVELOPMENT LOAN 33776 TN 27DC53,89.12421367646431,2053-12-27,0.0756
2025-12-09,STATE DEVELOPMENT LOAN 33816 GUJ 10JN32,110.43961689080649,2032-01-10,0.0766
2025-12-09,STATE DEVELOPMENT LOAN 33877 GUJ 24JN34,110.81618523136294,2034-01-24,0.0762999999999999
2025-12-09,STATE DEVELOPMENT LOAN 33897 MH 31JN36,112.12576551114955,2036-01-31,0.0762999999999999
2025-12-09,STATE DEVELOPMENT LOAN 33903 TN 31JN31,109.37146263125373,2031-01-31,0.076
2025-12-09,STATE DEVELOPMENT LOAN 33933 MH 07FB35,110.16060264711727,2035-02-07,0.0748
2025-12-09,STATE DEVELOPMENT LOAN 34082 TN 13MR54,85.17283633588795,2054-03-13,0.0736
2025-12-09,STATE DEVELOPMENT LOAN 34245 AP 24AP32,107.43761797598506,2032-04-24,0.075
2025-12-09,STATE DEVELOPMENT LOAN 34251 TN 24AP31,107.26605963696944,2031-04-24,0.075
2025-12-09,STATE DEVELOPMENT LOAN 34252 TN 24AP34,108.16758004421935,2034-04-24,0.0749
2025-12-09,STATE DEVELOPMENT LOAN 34508 RAJ 22MY34,107.1152579337029,2034-05-22,0.0741
2025-12-09,STATE DEVELOPMENT LOAN 34582 TN 12JU32,109.5711124589807,2032-06-12,0.0739
2025-12-09,STATE DEVELOPMENT LOAN 34595 GUJ 19JU27,105.76772355437767,2027-06-19,0.0723
2025-12-09,STATE DEVELOPMENT LOAN 34671 AP 18JL43,106.31487924779611,2043-07-18,0.0733
2025-12-09,STATE DEVELOPMENT LOAN 34690 KER 24JL54,85.77389498398493,2054-07-24,0.0733
2025-12-09,STATE DEVELOPMENT LOAN 34715 MH 31JL44,103.37231407537784,2044-07-31,0.0733
2025-12-09,STATE DEVELOPMENT LOAN 34724 TN 31JL54,85.16362007242739,2054-07-31,0.0729
2025-12-09,STATE DEVELOPMENT LOAN 34750 MH 07AG39,110.20138309661328,2039-08-07,0.0727
2025-12-09,STATE DEVELOPMENT LOAN 34752 MH 07AG49,88.59595157026737,2049-08-07,0.0726
2025-12-09,STATE DEVELOPMENT LOAN 34812 BH 21AG33,107.49376144771983,2033-08-21,0.0724
2025-12-09,STATE DEVELOPMENT LOAN 34846 MH 28AG49,87.61037189452215,2049-08-28,0.0722
2025-12-09,STATE DEVELOPMENT LOAN 34879 MH 04SP35,108.12364194795101,2035-09-04,0.0723
2025-12-09,STATE DEVELOPMENT LOAN 34978 MH 19SP37,107.95390413653519,2037-09-19,0.0713
2025-12-09,STATE DEVELOPMENT LOAN 35309 GUJ 04DC32,104.06847159273983,2032-12-04,0.0704
2025-12-09,STATE DEVELOPMENT LOAN 35973 GUJ 14MY34,102.5338371139951,2034-05-14,0.0669
2025-12-09,STATE DEVELOPMENT LOAN 36049 MEG 04JU35,102.0080504000025,2035-06-04,0.0664
2025-12-09,STATE DEVELOPMENT LOAN 36075 PJB 11JU50,86.82699456330347,2050-06-11,0.0713
2025-12-09,STATE DEVELOPMENT LOAN 36103 TLG 18JU58,83.55342229968176,2058-06-18,0.0709
2025-12-09,STATE DEVELOPMENT LOAN 36121 KER 25JU52,84.15805778159996,2052-06-25,0.0709
2025-12-09,STATE DEVELOPMENT LOAN 36125 MH 25JU40,108.42503565420967,2040-06-25,0.0704
2025-12-09,STATE DEVELOPMENT LOAN 36176 KER 02JL58,83.73804977037176,2058-07-02,0.0713
2025-12-09,STATE DEVELOPMENT LOAN 36587 MH 08OT41,107.24323024513907,2041-10-08,0.0726
2025-12-09,STATE DEVELOPMENT LOAN 36698 MH 12NV33,104.8855900478316,2033-11-12,0.0707
2025-12-09,STATE DEVELOPMENT LOAN 36739 GUJ 26NV33,104.6287949489687,2033-11-26,0.0707
2025-12-10,GOVERNMENT OF INDIA 04010 GOI 10AG34,109.92887602212815,2034-08-10,0.075
2025-12-10,GOVERNMENT OF INDIA 05002 GOI 09SP35,109.31181026064436,2035-09-09,0.074
2025-12-10,GOVERNMENT OF INDIA 06009 GOI 07JN36,118.07633141379657,2036-01-07,0.0833
2025-12-10,GOVERNMENT OF INDIA 07004 GOI 15FB27,105.6314795117741,2027-02-15,0.0824
2025-12-10,GOVERNMENT OF INDIA 07005 GOI 15FB32,113.08130717516512,2032-02-15,0.0828
2025-12-10,GOVERNMENT OF INDIA 07009 GOI 02AG27,107.012116709677,2027-08-02,0.0825999999999999
2025-12-10,GOVERNMENT OF INDIA 07010 GOI 02AG32,113.88791949741801,2032-08-02,0.0832
2025-12-10,GOVERNMENT OF INDIA 07012 GOI 21SP27,106.2110427525445,2027-09-21,0.0828
2025-12-10,GOVERNMENT OF INDIA 07013 GOI 21SP32,112.89523904795202,2032-09-21,0.0833
2025-12-10,GOVERNMENT OF INDIA 09001 GOI 19JAN39,106.61680359386787,2039-01-19,0.0683
2025-12-10,GOVERNMENT OF INDIA 10003 GOI 02JL40,120.68405034426985,2040-07-02,0.083
2025-12-10,GOVERNMENT OF INDIA 11007 GOI 05DC30,112.6057978430812,2030-12-05,0.0897
2025-12-10,GOVERNMENT OF INDIA 11008 GOI 12DC41,125.57912576502812,2041-12-12,0.0883
2025-12-10,GOVERNMENT OF INDIA 12005 GOI 09JL26,105.11875594818129,2026-07-09,0.0833
2025-12-10,GOVERNMENT OF INDIA 16467 GOI 30SP30,114.91120262292205,2030-09-30,0.092
2025-12-10,GOVERNMENT OF INDIA 16634 GOI 23DC43,126.19482196300443,2043-12-23,0.0923
2025-12-10,GOVERNMENT OF INDIA 16937 GOI 02JU28,106.70020522193268,2028-06-02,0.086
2025-12-10,GOVERNMENT OF INDIA 17224 GOI 10NV33,112.25429829527673,2033-11-10,0.0824
2025-12-10,GOVERNMENT OF INDIA 17255 GOI 24NV26,102.7741263490057,2026-11-24,0.0815
2025-12-10,GOVERNMENT OF INDIA 17279 GOI 01DC44,108.4424017143972,2044-12-01,0.0817
2025-12-10,GOVERNMENT OF INDIA 17608 GOI 19MR30,108.93963939159539,2030-03-19,0.0788
2025-12-10,GOVERNMENT OF INDIA 17714 GOI 22JU45,109.93092055241083,2045-06-22,0.0813
2025-12-10,GOVERNMENT OF INDIA 17916 GOI 19DC34,112.9227295681448,2034-12-19,0.0773
2025-12-10,GOVERNMENT OF INDIA 17938 GOI 20MR29,106.82933364164948,2029-03-20,0.0759
2025-12-10,GOVERNMENT OF INDIA 17947 GOI 26OT55,87.88522792432045,2055-10-26,0.0771999999999999
2025-12-10,GOVERNMENT OF INDIA 18098 GOI 11JN26,103.3008870138386,2026-01-11,0.0759
2025-12-10,GOVERNMENT OF INDIA 18445 GOI 09MY30,106.92625015013743,2030-05-09,0.0761
2025-12-10,GOVERNMENT OF INDIA 18702 GOI 06SP26,102.86560000844986,2026-09-06,0.0697
2025-12-10,GOVERNMENT OF INDIA 18782 GOI 10OT46,91.55255322503393,2046-10-10,0.0706
2025-12-10,GOVERNMENT OF INDIA 18957 GOI 05DC33,101.31539624558346,2033-12-05,0.0657
2025-12-10,GOVERNMENT OF INDIA 19010 GOI 26DC29,106.1244843777033,2029-12-26,0.0679
2025-12-10,GOVERNMENT OF INDIA 19548 GOI 15MY27,102.10760642317867,2027-05-15,0.0679
2025-12-10,GOVERNMENT OF INDIA 19771 GOI 17SP31,104.00740520876042,2031-09-17,0.0668
2025-12-10,GOVERNMENT OF INDIA 20061 GOI 08JN28,105.88349273338962,2028-01-08,0.0717
2025-12-10,GOVERNMENT OF INDIA 21176 GOI 14JN29,106.93905408499687,2029-01-14,0.0726
2025-12-10,GOVERNMENT OF INDIA 21563 GOI 08AP26,101.84521484712467,2026-04-08,0.0727
2025-12-10,GOVERNMENT OF INDIA 21564 GOI 15SP39,112.72663957705002,2039-09-15,0.0762
2025-12-10,GOVERNMENT OF INDIA 21587 GOI 15JU49,94.55428000380151,2049-06-15,0.0771999999999999
2025-12-10,GOVERNMENT OF INDIA 21620 GOI 17JU43,110.71253201485979,2043-06-17,0.0769
2025-12-10,GOVERNMENT OF INDIA 21628 GOI 17JU59,89.57363758149435,2059-06-17,0.0762999999999999
2025-12-10,GOVERNMENT OF INDIA 21658 GOI 17JU33,110.83995961085945,2033-06-17,0.0757
2025-12-10,GOVERNMENT OF INDIA 22269 GOI 07OT29,102.93863952975826,2029-10-07,0.0645
2025-12-10,GOVERNMENT OF INDIA 22978 GOI 15SP60,82.64243393406576,2060-09-15,0.0719
2025-12-10,GOVERNMENT OF INDIA 23011 GOI 20SP50,84.18160140595221,2050-09-20,0.0716
2025-12-10,GOVERNMENT OF INDIA 23145 GOI 11MY30,99.74124402220303,2030-05-11,0.0579
2025-12-10,GOVERNMENT OF INDIA 23202 GOI 16SP34,100.17573934307697,2034-09-16,0.0619
2025-12-10,GOVERNMENT OF INDIA 29208 GOI 03AG30,101.07462334251692,2030-08-03,0.0576999999999999
2025-12-10,GOVERNMENT OF INDIA 29367 GOI 15DC60,79.86704579943677,2060-12-15,0.068
2025-12-10,GOVERNMENT OF INDIA 29632 GOI 16MR35,100.37753482267902,2035-03-16,0.0622
2025-12-10,GOVERNMENT OF INDIA 29633 GOI 17DC50,80.02670899208815,2050-12-17,0.0667
2025-12-10,GOVERNMENT OF INDIA 29753 GOI 01DC30,99.31378724545942,2030-12-01,0.0584999999999999
2025-12-10,GOVERNMENT OF INDIA 30049 GOI 22FB61,78.11745239777538,2061-02-22,0.0676
2025-12-10,GOVERNMENT OF INDIA 30243 GOI 12AP26,100.97959803376645,2026-04-12,0.0562999999999999
2025-12-10,GOVERNMENT OF INDIA 30244 GOI 16JU35,105.1192107503957,2035-06-16,0.0664
2025-12-10,GOVERNMENT OF INDIA 30354,78.11745239777538,2061-02-22,0.0676
2025-12-10,GOVERNMENT OF INDIA 30581 GOI 12JL31,102.3353615514852,2031-07-12,0.061
2025-12-10,GOVERNMENT OF INDIA 30734 GOI 15DC35,105.49036098435062,2035-12-15,0.0667
2025-12-10,GOVERNMENT OF INDIA 30950 GOI 15NV26,100.59234597282308,2026-11-15,0.0574
2025-12-10,GOVERNMENT OF INDIA 30951 GOI 15DC51,82.98513214262827,2051-12-15,0.0699
2025-12-10,GOVERNMENT OF INDIA 30962 GOI 16DC61,81.60968367418782,2061-12-16,0.0695
2025-12-10,GOVERNMENT OF INDIA 31280 GOI 17JN32,104.21392145848534,2032-01-17,0.0654
2025-12-10,GOVERNMENT OF INDIA 31568 GOI 18AP29,104.76717982359071,2029-04-18,0.071
2025-12-10,GOVERNMENT OF INDIA 31636 GOI 23MY36,109.32553085291025,2036-05-23,0.0754
2025-12-10,GOVERNMENT OF INDIA 31719 GOI 20JU27,106.05322108722547,2027-06-20,0.0738
2025-12-10,GOVERNMENT OF INDIA 31909 GOI 22AG32,107.37392604637562,2032-08-22,0.0726
2025-12-10,GOVERNMENT OF INDIA 31966 GOI 12SP52,85.1612052619438,2052-09-12,0.0736
2025-12-10,GOVERNMENT OF INDIA 31987 GOI 19SP62,84.9747269414682,2062-09-19,0.074
2025-12-10,GOVERNMENT OF INDIA 32410 GOI 19DC36,111.83861258046437,2036-12-19,0.0741
2025-12-10,GOVERNMENT OF INDIA 32531 GOI SGRB 27JN28,105.39513529667893,2028-01-27,0.071
2025-12-10,GOVERNMENT OF INDIA 32584 GOI 06FB33,107.69614804742201,2033-02-06,0.0726
2025-12-10,GOVERNMENT OF INDIA 32829 GOI 10AP28,104.04712189202733,2028-04-10,0.0706
2025-12-10,GOVERNMENT OF INDIA 32845 GOI 17AP26,101.57223602140746,2026-04-17,0.0699
2025-12-10,GOVERNMENT OF INDIA 32846 GOI 17AP30,105.60020215657792,2030-04-17,0.0717
2025-12-10,GOVERNMENT OF INDIA 33002 GOI 12JU63,85.21285864865305,2063-06-12,0.0725
2025-12-10,GOVERNMENT OF INDIA 33071 GOI 19JU53,85.92499105951936,2053-06-19,0.073
2025-12-10,GOVERNMENT OF INDIA 33234 GOI 24JL37,109.47212537471555,2037-07-24,0.0718
2025-12-10,GOVERNMENT OF INDIA 33298 GOI 14AG33,107.2255395048771,2033-08-14,0.0718
2025-12-10,GOVERNMENT OF INDIA 33536 GOI 23OT28,105.06171122565391,2028-10-23,0.0737
2025-12-10,GOVERNMENT OF INDIA 33559 GOI 30OT26,102.37404954925573,2026-10-30,0.0733
2025-12-10,GOVERNMENT OF INDIA 33590 GOI 06NV73,84.6906650468358,2073-11-06,0.0746
2025-12-10,GOVERNMENT OF INDIA 33618 GOI 13NV30,105.95105211142588,2030-11-13,0.0732
2025-12-10,GOVERNMENT OF INDIA 33856 GOI SGRB 23JN54,85.92975878228687,2054-01-23,0.0737
2025-12-10,GOVERNMENT OF INDIA 34208 GOI 08AP34,105.87438724766983,2034-04-08,0.071
2025-12-10,GOVERNMENT OF INDIA 34227 GOI 15AP39,108.57936410756851,2039-04-15,0.0723
2025-12-10,GOVERNMENT OF INDIA 34238 GOI 22AP64,83.6158559438536,2064-04-22,0.0733999999999999
2025-12-10,GOVERNMENT OF INDIA 34509 GOI 27MY27,102.24286838582061,2027-05-27,0.0702
2025-12-10,GOVERNMENT OF INDIA 34539 GOI 03JU29,103.77263252781384,2029-06-03,0.0704
2025-12-10,GOVERNMENT OF INDIA 34587 GOI 18JU31,107.51183354275322,2031-06-18,0.0702
2025-12-10,GOVERNMENT OF INDIA 34732 GOI SGRB 05AG34,105.84006393256706,2034-08-05,0.069
2025-12-10,GOVERNMENT OF INDIA 34733 GOI 05AG54,82.35493163087422,2054-08-05,0.0709
2025-12-10,GOVERNMENT OF INDIA 35031 GOI 07OT34,103.95107843968093,2034-10-07,0.0679
2025-12-10,GOVERNMENT OF INDIA 35152 GOI 18NV39,104.87717835281914,2039-11-18,0.0692
2025-12-10,GOVERNMENT OF INDIA 35168 GOI 25NV74,80.12324261777044,2074-11-25,0.0709
2025-12-10,GOVERNMENT OF INDIA 35297 GOI 02DC34,102.95857821969713,2034-12-02,0.0679
2025-12-10,GOVERNMENT OF INDIA 35323 GOI 09DC27,101.81878422864476,2027-12-09,0.0664
2025-12-10,GOVERNMENT OF INDIA 35342 GOI SGRB 16DC54,82.02582769606843,2054-12-16,0.0698
2025-12-10,GOVERNMENT OF INDIA 35368 GOI 23DC29,106.01814601932486,2029-12-23,0.0675
2025-12-10,GOVERNMENT OF INDIA 35396 GOI 30DC31,105.92863346476133,2031-12-30,0.0679
2025-12-10,GOVERNMENT OF INDIA 35840 GOI 15AP65,78.73518228899344,2065-04-15,0.069
2025-12-10,GOVERNMENT OF INDIA 35943 GOI 05MY35,100.31389800660588,2035-05-05,0.0633
2025-12-10,GOVERNMENT OF INDIA 36133 GOI 30JU28,102.98759872443233,2028-06-30,0.0591
2025-12-10,GOVERNMENT OF INDIA 36185 GOI 07JL40,104.59572234808365,2040-07-07,0.0668
2025-12-10,GOVERNMENT OF INDIA 36204 GOI 14JL32,102.49831215722304,2032-07-14,0.0628
2025-12-10,GOVERNMENT OF INDIA 36232 GOI 21JL30,102.35500208097238,2030-07-21,0.0601
2025-12-10,GOVERNMENT OF INDIA 36320 GOI 18AG55,83.77461455584749,2055-08-18,0.0724
2025-12-10,GOVERNMENT OF INDIA 36574 GOI 06OT35,101.95992910950514,2035-10-06,0.0648
2025-12-10,STATE DEVELOPMENT LOAN 29095 TN 08JL55,77.47183710054175,2055-07-08,0.0663
2025-12-10,STATE DEVELOPMENT LOAN 30048 RAJ 17FB51,82.18413044020525,2051-02-17,0.0697
2025-12-10,STATE DEVELOPMENT LOAN 30454 TN 02JU51,80.58521090415591,2051-06-02,0.0703
2025-12-10,STATE DEVELOPMENT LOAN 30560 AP 07JL37,109.53446356366267,2037-07-07,0.0715
2025-12-10,STATE DEVELOPMENT LOAN 30567 MH 07JL32,106.85973829371605,2032-07-07,0.0701
2025-12-10,STATE DEVELOPMENT LOAN 31000 AP 01DC41,102.45151460600923,2041-12-01,0.0692
2025-12-10,STATE DEVELOPMENT LOAN 31192 TN 22DC38,109.37969570147133,2038-12-22,0.0707
2025-12-10,STATE DEVELOPMENT LOAN 31250 PJB 05JN37,109.68818490135534,2037-01-05,0.0719
2025-12-10,STATE DEVELOPMENT LOAN 31595 AP 04MY37,109.59362990611469,2037-05-04,0.0745
2025-12-10,STATE DEVELOPMENT LOAN 31715 TN 15JU32,112.7104045477026,2032-06-15,0.0794
2025-12-10,STATE DEVELOPMENT LOAN 31738 TN 22JU52,92.52754952912784,2052-06-22,0.0784
2025-12-10,STATE DEVELOPMENT LOAN 31889 GUJ 10AG32,110.32150144741402,2032-08-10,0.0773
2025-12-10,STATE DEVELOPMENT LOAN 31915 TN 19AG32,109.38844733134255,2032-08-19,0.076
2025-12-10,STATE DEVELOPMENT LOAN 31922 KER 24AG38,114.33574475290771,2038-08-24,0.0776
2025-12-10,STATE DEVELOPMENT LOAN 32211 GUJ 12OT32,109.48629755276387,2032-10-12,0.0781
2025-12-10,STATE DEVELOPMENT LOAN 32405 HP 14DC37,114.38280775781371,2037-12-14,0.0762999999999999
2025-12-10,STATE DEVELOPMENT LOAN 32431 WB 21DC37,114.59741255589951,2037-12-21,0.0767
2025-12-10,STATE DEVELOPMENT LOAN 32838 MH 12AP28,104.71008996870829,2028-04-12,0.0736
2025-12-10,STATE DEVELOPMENT LOAN 33099 CHT 28JU30,108.8775768573448,2030-06-28,0.074
2025-12-10,STATE DEVELOPMENT LOAN 33398 MH 13SP33,108.45023957631149,2033-09-13,0.0746
2025-12-10,STATE DEVELOPMENT LOAN 33418 AP 22SP36,110.01210276094015,2036-09-22,0.0744
2025-12-10,STATE DEVELOPMENT LOAN 33610 TN 08NV30,107.46385900297868,2030-11-08,0.0765
2025-12-10,STATE DEVELOPMENT LOAN 33652 MEG 22NV32,107.80098729716889,2032-11-22,0.0766
2025-12-10,STATE DEVELOPMENT LOAN 33705 KAR 06DC33,108.3012373409372,2033-12-06,0.0769
2025-12-10,STATE DEVELOPMENT LOAN 33766 GOA 27DC33,111.60530965870146,2033-12-27,0.0767
2025-12-10,STATE DEVELOPMENT LOAN 33767 GUJ 27DC26,105.22656284443842,2026-12-27,0.074
2025-12-10,STATE DEVELOPMENT LOAN 33768 GUJ 27DC32,110.43792491811655,2032-12-27,0.0758
