ts_ms,open,high,low,close,volume
1721606400000,83.7304,83.7495,83.518,83.6709,7004
1721692800000,83.618,83.7704,83.5993,83.7068,8203
1721779200000,83.689,83.7933,83.6379,83.7432,7120
1721865600000,83.795,83.8588,83.6468,83.7445,8277
1721952000000,83.722,83.8015,83.6415,83.6425,5867
1722124800000,83.715,83.7303,83.715,83.7278,24
1722211200000,83.7348,83.8071,83.6941,83.7505,8408
1722297600000,83.751,83.8205,83.692,83.7736,5990
1722384000000,83.796,83.8124,83.6026,83.7178,10295
1722470400000,83.664,83.811,83.631,83.7439,8861
1722556800000,83.731,83.8312,83.5873,83.7945,10638
1722729600000,83.7671,83.7671,83.7353,83.7353,2
1722816000000,83.7354,84.1743,83.6921,84.0026,19861
1722902400000,84.008,84.0953,83.8069,83.9349,12325
1722988800000,83.934,84.0335,83.858,83.9422,9289
1723075200000,83.906,84.0877,83.2721,83.9889,7948
1723161600000,83.99,84.0219,83.878,83.9221,7384
1723334400000,83.9508,83.9508,83.9498,83.9498,2
1723420800000,83.8215,84.0264,83.8215,83.89,4674
1723507200000,83.887,84.0286,83.8498,83.882,8958
1723593600000,83.884,84.05,83.883,83.9715,8905
1723680000000,83.954,84.0255,83.8042,83.9483,7071
1723766400000,83.9484,84.0254,83.7221,83.8613,6182
1723939200000,83.8755,83.8898,83.8755,83.8898,2
1724025600000,83.8899,83.9413,83.7797,83.8766,9165
1724112000000,83.692,84.479,83.394,83.7911,9346
1724198400000,83.796,83.9956,83.62,83.8915,9222
1724284800000,83.88,84.0331,83.8737,83.9406,7712
1724371200000,83.936,83.9868,83.7698,83.776,12016
1724544000000,83.8137,83.8138,83.8137,83.8138,2
1724630400000,83.8139,83.9677,83.5267,83.8853,6301
1724716800000,83.876,84.0192,83.84,83.9219,6416
1724803200000,83.913,84.0328,83.8916,83.9415,7130
1724889600000,83.934,83.9973,83.8331,83.8951,10573
1724976000000,83.895,83.9562,83.8013,83.8721,10504
1725148800000,83.8898,83.8898,83.8608,83.8608,13
1725235200000,83.8638,83.9824,83.8503,83.9271,5435
1725321600000,83.9272,84.0555,83.82,83.9506,6035
1725408000000,83.943,84.0658,83.9119,83.9822,6112
1725494400000,83.9821,84.0849,83.9523,83.9831,6440
1725580800000,83.9788,84.0258,83.8935,83.9889,10784
1725753600000,83.9876,83.9876,83.9826,83.9826,2
1725840000000,83.9448,84.0763,83.92,83.9809,5097
1725926400000,84.182,84.4083,83.94,83.982,5444
1726012800000,83.957,84.1203,83.8583,83.9932,6791
1726099200000,83.9933,84.0234,83.894,83.9231,6854
1726185600000,83.931,84.0253,83.8217,83.8583,8167
1726358400000,83.883,83.8848,83.883,83.8848,2
1726444800000,83.8849,83.9976,83.8204,83.884,6550
1726531200000,83.897,83.9138,83.696,83.7706,10244
1726617600000,83.787,83.8723,83.3458,83.6917,13752
1726704000000,83.687,83.7843,83.5633,83.6145,12230
1726790400000,83.6167,83.64,83.4338,83.4817,10721
1726963200000,83.4802,83.4871,83.4802,83.4871,2
1727049600000,83.4872,83.6748,83.4458,83.5486,8137
1727136000000,83.558,83.7713,83.507,83.5911,8465
1727222400000,83.632,84.761,83.2878,83.6903,10570
1727308800000,83.6902,83.809,83.5574,83.6117,10508
1727395200000,83.6118,83.8118,83.5636,83.7182,13361
1727568000000,83.7183,83.7183,83.7164,83.7164,2
1727654400000,83.7165,83.9437,83.6041,83.8298,9927
1727740800000,83.797,84.0244,83.7594,83.8776,10878
1727827200000,83.863,84.0967,83.854,83.9166,8228
1727913600000,83.903,84.1408,83.8846,84.0094,9130
1728000000000,83.996,84.0515,83.8022,84.0299,8950
1728172800000,84.0301,84.0301,84.0278,84.0278,2
1728259200000,84.0068,84.1271,83.945,83.9641,5930
1728345600000,83.9647,84.1134,83.884,83.9256,8118
1728432000000,83.883,84.0898,83.759,83.9422,5897
1728518400000,83.919,84.1051,83.864,83.9467,7152
1728604800000,83.9468,84.2505,83.93,84.1046,8763
1728777600000,84.1371,84.1371,84.1371,84.1371,1
1728864000000,84.1683,84.205,83.9753,84.0502,5507
1728950400000,84.0501,84.1907,84.01,84.09,6355
1729036800000,84.0634,84.1568,83.98,84.0393,5916
1729123200000,84.02,84.1427,83.994,84.0488,7096
1729209600000,84.0533,84.1809,84.007,84.0711,4921
1729382400000,84.0692,84.0692,84.0687,84.0687,2
1729468800000,84.0798,84.1864,84.0215,84.0742,4275
1729555200000,84.0743,84.1948,84.058,84.0892,3214
1729641600000,84.081,84.186,84.0484,84.0677,3659
1729728000000,84.0678,84.1841,84.04,84.0818,3696
1729814400000,84.0785,84.1761,84.053,84.0979,4646
1729987200000,84.102,84.102,84.102,84.102,1
1730073600000,84.0968,84.1736,84.04,84.1028,3351
1730160000000,84.102,84.1697,84.0266,84.0868,5404
1730246400000,84.076,84.1987,84.04,84.0891,4347
1730332800000,84.083,85.34,84.0366,84.0915,5288
1730419200000,84.0897,84.1657,84.0153,84.0867,5219
1730592000000,84.1336,84.1336,84.1336,84.1336,1
1730678400000,84.1824,84.2566,84.0425,84.1525,5109
1730764800000,84.1678,84.2279,84.0611,84.1163,5673
1730851200000,84.1178,84.5593,83.7312,84.2512,15911
1730937600000,84.224,84.4567,84.2183,84.3064,10378
1731024000000,84.3048,84.4395,84.299,84.3085,7300
1731196800000,84.3829,84.3829,84.3829,84.3829,1
1731283200000,84.3698,84.4956,84.3658,84.4123,4113
