ts_ms,open,high,low,close,volume
1713657600000,154.58,154.684,154.488,154.632,2928
1713744000000,154.629,154.846,154.579,154.814,127825
1713830400000,154.813,154.874,154.55,154.746,138898
1713916800000,154.748,155.368,154.738,155.268,115741
1714003200000,155.269,155.742,155.242,155.619,149561
1714089600000,155.622,158.436,154.964,158.05,157641
1714262400000,157.795,158.335,157.795,158.193,3174
1714348800000,158.195,160.185,154.515,156.329,183415
1714435200000,156.317,157.85,156.158,157.741,143755
1714521600000,157.74,157.984,152.995,155.263,111699
1714608000000,156.104,156.141,152.87,153.137,154775
1714694400000,153.126,153.446,151.856,153.053,148171
1714867200000,153.04,153.696,152.78,153.651,2811
1714953600000,153.656,153.996,153.315,153.875,115757
1715040000000,154.134,154.841,153.87,154.773,127358
1715126400000,154.773,155.681,154.687,155.377,122385
1715212800000,155.371,155.95,155.15,155.393,119286
1715299200000,155.393,155.91,155.35,155.772,106875
1715472000000,155.632,155.85,155.632,155.828,2364
1715558400000,155.829,156.3,155.5,156.227,101865
1715644800000,156.226,156.77,156.222,156.517,99981
1715731200000,156.515,156.557,154.147,154.297,144646
1715817600000,154.296,155.534,153.59,155.396,149125
1715904000000,155.399,155.977,155.246,155.67,106782
1716076800000,155.524,155.818,155.498,155.762,3016
1716163200000,155.762,156.401,155.49,156.4,103360
1716249600000,156.398,156.544,155.839,156.266,119640
1716336000000,156.267,156.842,156.14,156.732,113576
1716422400000,156.732,157.193,156.518,156.99,121382
1716508800000,156.989,157.145,156.81,156.994,94975
1716681600000,156.967,156.967,156.775,156.86,2771
1716768000000,156.867,156.957,156.66,156.835,70695
1716854400000,156.834,157.286,156.579,157.273,105349
1716940800000,157.272,157.78,156.893,157.627,112310
1717027200000,157.619,157.624,156.371,156.985,131611
1717113600000,156.987,157.362,156.556,157.267,131611
1717286400000,157.135,157.327,157.123,157.18,3075
1717372800000,157.179,157.47,155.94,156.088,135472
1717459200000,156.089,156.484,154.539,155.113,160934
1717545600000,155.115,156.48,155.093,155.913,146169
1717632000000,155.911,156.442,155.352,155.675,143142
1717718400000,155.676,157.072,155.117,156.644,141486
1717891200000,156.8,156.938,156.691,156.824,3913
1717977600000,156.821,157.191,156.718,157.04,127208
1718064000000,157.041,157.46,156.801,157.113,123356
1718150400000,157.105,157.44,155.712,156.797,147531
1718236800000,156.798,157.309,156.575,157.12,137312
1718323200000,157.119,158.27,156.728,157.31,161880
1718496000000,157.33,157.657,157.316,157.552,3889
1718582400000,157.557,157.96,157.154,157.697,111087
1718668800000,157.696,158.23,157.51,157.858,118208
1718755200000,157.868,158.124,157.599,157.955,71999
1718841600000,157.956,158.99,157.951,158.937,87794
1718928000000,158.937,159.85,158.661,159.746,80663
1719100800000,159.668,159.903,159.65,159.896,3771
1719187200000,159.897,159.925,158.739,159.699,115859
1719273600000,159.696,159.77,159.183,159.703,107714
1719360000000,159.689,160.87,159.662,160.628,120737
1719446400000,160.627,160.821,160.27,160.696,113840
1719532800000,160.702,161.281,160.257,160.874,131798
1719705600000,160.694,160.94,160.694,160.92,3712
1719792000000,160.919,161.75,160.735,161.506,109026
1719878400000,161.512,161.741,161.266,161.495,105008
1719964800000,161.486,162,160.764,161.586,100342
1720051200000,161.585,161.598,160.94,161.358,89967
1720137600000,161.367,161.391,160.321,160.72,127932
1720310400000,160.727,160.807,160.571,160.636,3820
1720396800000,160.638,161.12,160.255,160.857,114113
1720483200000,160.856,161.513,160.738,161.326,106138
1720569600000,161.329,161.82,161.299,161.594,97217
1720656000000,161.584,161.76,157.408,158.277,135895
1720742400000,158.245,159.385,157.34,157.799,146245
1720915200000,158.078,158.417,158.078,158.282,4342
1721001600000,158.284,158.364,157.151,158.149,126140
1721088000000,158.143,158.86,158.09,158.345,118882
1721174400000,158.363,158.387,155.36,155.671,155633
1721260800000,155.67,157.396,155.459,157.176,163939
1721347200000,157.157,157.86,156.932,157.43,120448
1721520000000,157.319,157.5,157.152,157.422,4298
1721606400000,157.423,157.61,156.28,156.902,141603
1721692800000,156.903,156.928,155.485,155.76,156918
1721779200000,155.762,155.988,153.1,153.914,189630
1721865600000,153.916,154.32,151.93,153.699,209724
1721952000000,153.7,154.735,153.089,153.755,163044
1722124800000,153.668,154.21,153.668,154.141,7359
1722211200000,154.15,154.349,153.01,153.834,172030
1722297600000,153.832,155.214,152.402,152.655,188991
1722384000000,152.639,153.887,149.604,149.784,233984
1722470400000,149.784,150.885,148.495,149.206,237387
1722556800000,149.2,149.768,146.412,146.546,221395
1722729600000,146.428,146.558,145.276,145.585,11014
1722816000000,145.587,145.937,141.679,145.79,259976
1722902400000,145.79,146.358,144.035,144.726,249586
1722988800000,144.732,147.894,144.536,146.272,234444
1723075200000,146.278,147.813,145.413,147.688,245711
1723161600000,147.687,147.764,146.262,146.616,191084
1723334400000,146.4,147.121,146.361,147.068,6348
1723420800000,147.052,148.221,146.67,147.018,174754
1723507200000,147.017,147.947,146.589,146.937,192316
1723593600000,146.938,147.579,146.066,147.269,191539
1723680000000,147.275,149.395,147.049,149.225,170349
1723766400000,149.222,149.268,147.566,147.64,162034
1723939200000,147.545,148.051,147.525,147.956,5140
1724025600000,147.959,147.999,145.18,146.706,198083
1724112000000,146.711,147.339,144.936,145.317,191818
1724198400000,145.318,146.895,144.446,145.121,209579
1724284800000,145.121,146.523,144.938,146.206,190545
1724371200000,146.208,146.48,144.042,144.3,191846
1724544000000,144.237,144.332,143.554,143.917,8153
1724630400000,143.931,144.652,143.441,144.505,181736
1724716800000,144.503,145.173,143.676,143.964,181570
1724803200000,143.964,145.04,143.904,144.433,184357
1724889600000,144.432,145.553,144.262,144.89,190186
1724976000000,144.887,146.25,144.649,146.177,158267
1725148800000,145.902,146.593,145.902,146.396,5181
1725235200000,146.398,147.175,145.77,146.749,127107
1725321600000,146.744,147.207,145.08,145.36,210052
1725408000000,145.361,145.551,143.17,143.325,216885
1725494400000,143.324,144.229,142.836,143.379,212476
1725580800000,143.37,144.058,141.754,142.274,211040
1725753600000,142.044,142.524,141.942,142.485,7258
1725840000000,142.481,143.793,142.414,143.176,194461
1725926400000,143.182,143.707,142.189,142.228,189369
1726012800000,142.23,142.676,140.701,142.632,232969
1726099200000,142.637,143.041,141.42,141.512,223554
1726185600000,141.512,141.557,140.27,140.827,191914
1726358400000,140.666,140.895,140.448,140.841,5357
1726444800000,140.846,141.232,139.574,140.79,185842
1726531200000,140.781,142.462,140.31,142.002,199202
1726617600000,142.005,142.757,140.43,142.696,204074
1726704000000,142.702,143.943,142.035,142.858,225324
1726790400000,142.854,144.49,141.722,143.911,192047
1726963200000,143.878,144.09,143.712,144.073,5222
1727049600000,144.084,144.458,143.16,143.628,189107
1727136000000,143.615,144.678,142.89,142.947,189371
1727222400000,142.961,144.84,142.9,144.714,161617
1727308800000,144.706,145.213,144.105,145.076,126473
1727395200000,145.048,146.49,142.014,142.139,207366
1727568000000,142.141,142.946,142.115,142.784,6374
1727654400000,142.789,143.911,141.641,143.711,197379
1727740800000,143.715,144.526,142.96,143.726,212447
1727827200000,143.723,146.893,143.527,146.574,189819
1727913600000,146.574,147.24,146.297,146.841,185106
1728000000000,146.841,149.001,145.915,148.716,177089
1728172800000,148.635,149.116,148.635,148.788,6309
1728259200000,148.776,148.786,147.553,148.126,197992
1728345600000,148.137,148.38,147.33,148.139,178256
1728432000000,148.141,149.36,148,149.163,148303
1728518400000,149.165,149.57,148.252,148.704,171207
1728604800000,148.712,149.281,148.39,149.013,126524
1728777600000,149.14,149.14,149.14,149.14,1
1728864000000,149.292,149.98,149.11,149.713,107643
1728950400000,149.714,149.755,148.845,149.079,149884
1729036800000,149.08,149.805,148.856,149.551,138380
1729123200000,149.55,150.319,149.235,150.091,143560
1729209600000,150.1,150.152,149.36,149.524,128957
1729382400000,149.52,149.638,149.473,149.597,2897
1729468800000,149.6,150.882,149.082,150.616,133433
1729555200000,150.613,151.193,150.493,151.154,146355
1729641600000,151.153,153.184,151.132,152.769,158985
1729728000000,152.752,152.79,151.546,151.783,170027
1729814400000,151.789,152.379,151.445,152.229,143530
1729987200000,153.131,153.216,152.656,152.945,5935
1730073600000,152.952,153.877,152.404,153.133,138353
1730160000000,153.144,153.865,152.751,153.268,159952
1730246400000,153.264,153.55,152.777,153.239,162549
1730332800000,153.231,153.614,151.78,151.98,180241
1730419200000,151.98,153.1,151.78,152.983,159183
1730592000000,152.173,152.519,152.173,152.287,3612
1730678400000,152.285,152.294,151.52,152.281,149441
1730764800000,152.275,152.57,151.329,151.421,147550
1730851200000,151.435,154.71,151.267,154.315,248679
1730937600000,154.316,154.71,152.546,153.169,192592
1731024000000,153.165,153.365,152.13,152.626,172106
1731196800000,152.663,152.944,152.622,152.905,2297
1731283200000,152.913,153.952,152.868,153.51,128764
1731369600000,153.519,154.921,153.404,154.653,156638
1731456000000,154.66,155.623,154.337,155.426,170389
1731542400000,155.411,156.53,155.4,156.475,162602
1731628800000,156.468,156.747,153.855,154.28,177274
1731801600000,154.28,154.743,154.271,154.641,3242
1731888000000,154.637,155.36,153.838,154.615,167329
1731974400000,154.617,154.795,153.272,154.716,187637
1732060800000,154.718,155.882,154.58,155.275,148967
1732147200000,155.274,155.3,153.9,154.153,187112
1732233600000,154.154,155.023,153.963,154.758,175582
1732492800000,153.951,154.515,153.62,154.378,73670
1732579200000,154.37,154.414,152.913,152.929,189980
1732665600000,152.933,153.029,150.45,151.332,191515
1732752000000,151.336,151.95,150.976,151.179,115521
1732838400000,151.176,151.199,149.459,149.724,170731
1733011200000,149.594,150.065,149.486,149.852,3290
1733097600000,149.86,150.745,149.073,149.516,173571
1733184000000,149.518,150.234,148.64,149.612,170624
1733270400000,149.614,151.23,149.519,150.546,181525
1733356800000,150.542,150.693,149.652,150.12,165641
1733443200000,150.116,150.699,149.35,150.002,157491
1733616000000,149.741,150.039,149.741,149.887,2347
1733702400000,149.886,151.428,149.688,151.393,133417
1733788800000,151.391,152.18,150.89,151.833,148461
1733875200000,151.842,152.858,151,152.255,163955
1733961600000,152.26,152.77,151.794,152.588,160904
1734048000000,152.587,153.762,152.55,153.696,119482
1734220800000,153.619,153.673,153.427,153.451,2394
1734307200000,153.448,154.476,153.318,154.093,120758
1734393600000,154.095,154.342,153.157,153.569,142670
1734480000000,153.567,154.861,153.33,154.659,146305
1734566400000,154.673,157.805,154.46,157.645,181395
1734652800000,157.643,157.927,155.949,156.406,170936
1734825600000,156.29,156.56,156.29,156.56,2506
1734912000000,156.562,157.278,156.333,157.171,122846
1734998400000,157.184,157.43,156.88,157.104,85904
1735084800000,157.1,157.545,146.202,157.116,8752
1735171200000,157.118,158.09,157.065,157.757,91047
1735257600000,157.765,158,157.344,157.82,111686
